"","x"
"1452131_at",4.43046333333333
"1452132_at",4.68561041666667
"1452133_at",12.9851375
"1452134_at",6.02240708333333
"1452135_at",5.83588375
"1452136_at",5.43049083333333
"1452137_at",5.309825
"1452138_a_at",4.27237125
"1452139_at",6.064235
"1452140_at",6.59022375
"1452141_a_at",11.1078858333333
"1452142_at",2.96214208333333
"1452143_at",10.2736029166667
"1452144_a_at",8.10790833333333
"1452145_at",7.2333125
"1452146_a_at",4.47800208333333
"1452147_at",9.10290041666667
"1452148_at",6.61583708333333
"1452149_at",8.75123833333333
"1452150_at",7.68403791666667
"1452151_at",8.413845
"1452152_at",9.43643125
"1452153_at",7.23926541666667
"1452154_at",6.89960625
"1452155_a_at",10.0057566666667
"1452156_a_at",8.87596541666667
"1452157_at",7.72720166666667
"1452158_at",6.59767083333333
"1452159_at",7.40237333333333
"1452160_at",7.21652625
"1452161_at",6.40613375
"1452162_at",5.98369541666667
"1452163_at",10.6573291666667
"1452164_at",9.07207791666667
"1452165_at",3.0969125
"1452166_a_at",4.56267916666667
"1452167_at",9.69776666666667
"1452168_x_at",8.10559625
"1452169_a_at",10.4183866666667
"1452170_at",7.47821708333333
"1452171_at",6.7350225
"1452172_at",5.30938291666667
"1452173_at",7.70303
"1452174_at",8.08446375
"1452175_at",5.47451125
"1452176_at",8.92345708333333
"1452177_at",3.58874708333333
"1452178_at",7.92383875
"1452179_at",5.67859125
"1452180_at",6.07601833333333
"1452181_at",7.21105458333333
"1452182_at",7.99121625
"1452183_a_at",6.65364208333333
"1452184_at",11.2175166666667
"1452185_at",4.83465875
"1452186_at",9.73747416666667
"1452187_at",6.50750125
"1452188_at",6.97574791666667
"1452189_at",9.11399958333333
"1452190_at",7.19998125
"1452191_at",6.57258625
"1452192_at",6.18609541666667
"1452193_a_at",6.35884875
"1452194_at",7.75290583333333
"1452195_s_at",6.68160208333333
"1452196_a_at",9.32571458333333
"1452197_at",9.539645
"1452198_at",6.96810625
"1452199_at",6.01244583333333
"1452200_at",7.70778666666667
"1452201_at",4.44979875
"1452202_at",8.82084583333333
"1452203_at",8.65139875
"1452204_at",7.54918875
"1452205_x_at",10.27804625
"1452206_at",8.19039958333333
"1452207_at",8.81441416666667
"1452208_at",7.37073416666667
"1452209_at",6.32365166666667
"1452210_at",7.01078791666667
"1452211_at",9.47840958333333
"1452212_at",6.431475
"1452213_at",6.62788
"1452214_at",9.00166375
"1452215_at",6.78887416666667
"1452216_at",6.42155
"1452217_at",9.63513666666667
"1452218_at",5.87143541666667
"1452219_at",6.746805
"1452220_at",5.29699208333333
"1452221_a_at",8.16421625
"1452222_at",7.13927583333333
"1452223_s_at",6.58021916666667
"1452224_at",8.60883416666667
"1452225_at",7.86805125
"1452226_at",7.09771333333333
"1452227_at",5.00367708333333
"1452228_at",6.2649625
"1452229_at",7.17736083333333
"1452230_at",6.19342833333333
"1452231_x_at",3.70297625
"1452232_at",7.05739416666667
"1452233_at",7.60772458333333
"1452234_s_at",5.81277916666667
"1452235_at",6.69071375
"1452236_at",6.25159166666667
"1452237_at",6.92153583333333
"1452238_at",5.46353416666667
"1452239_at",8.07222125
"1452240_at",4.24790083333333
"1452241_at",7.47414916666667
"1452242_at",5.54365333333333
"1452243_at",4.10594875
"1452244_at",3.30194583333333
"1452245_at",3.897555
"1452246_at",9.29584
"1452247_at",5.84675291666667
"1452248_at",7.44732916666667
"1452249_at",5.13059375
"1452250_a_at",6.61829541666667
"1452251_at",5.09763
"1452252_at",6.64325125
"1452253_at",3.60660125
"1452254_at",5.787995
"1452255_at",8.73068958333333
"1452256_at",4.10820291666667
"1452257_at",6.58072083333333
"1452258_at",5.73962375
"1452259_at",6.79808291666667
"1452260_at",3.75665208333333
"1452261_at",5.68406458333333
"1452262_at",6.56350416666667
"1452263_at",3.35728708333333
"1452264_at",5.84642708333333
"1452265_at",8.02643666666667
"1452266_at",5.60764416666667
"1452267_at",5.94942625
"1452268_at",6.91553375
"1452269_at",7.31918125
"1452270_s_at",4.34785791666667
"1452271_at",7.13331791666667
"1452272_a_at",6.76516
"1452273_at",4.17018875
"1452274_at",9.67546916666667
"1452275_at",6.38796458333333
"1452276_at",7.00145458333333
"1452277_at",4.15810666666667
"1452278_a_at",6.85270708333333
"1452279_at",8.17915375
"1452280_at",6.13852
"1452281_at",7.23101625
"1452282_at",6.53968458333333
"1452283_at",5.49799791666667
"1452284_at",4.64335791666667
"1452285_a_at",11.5679333333333
"1452286_at",8.60945708333333
"1452287_at",3.56643625
"1452288_at",6.2142225
"1452289_a_at",5.8249275
"1452290_at",7.647655
"1452291_at",8.04050041666667
"1452292_at",6.446445
"1452293_at",5.73598083333333
"1452294_at",3.3431375
"1452295_at",4.12070458333333
"1452296_at",5.62020458333333
"1452297_at",5.49102541666667
"1452298_a_at",4.18728708333333
"1452299_at",6.22020708333333
"1452300_at",3.55204541666667
"1452301_at",7.8413075
"1452302_at",5.75613708333333
"1452303_at",5.57661625
"1452304_a_at",6.05409333333333
"1452305_s_at",5.5828675
"1452306_at",7.55118208333333
"1452307_at",7.17598583333333
"1452308_a_at",5.25480625
"1452309_at",6.164535
"1452310_at",6.44204208333333
"1452311_at",4.36337958333333
"1452312_at",4.59175708333333
"1452313_at",7.53545166666667
"1452314_at",4.46555875
"1452315_at",5.621235
"1452316_at",6.98114416666667
"1452317_at",6.07055375
"1452318_a_at",5.79130541666667
"1452319_at",5.27333833333333
"1452320_at",3.64327833333333
"1452321_at",5.87564
"1452322_a_at",6.0580075
"1452323_at",6.53749916666667
"1452324_at",6.62831375
"1452325_at",4.34487875
"1452326_at",4.45368791666667
"1452327_at",9.00857333333333
"1452328_s_at",4.73343125
"1452329_at",7.32680333333333
"1452330_a_at",6.58490916666667
"1452331_s_at",3.75060166666667
"1452332_at",3.54280458333333
"1452333_at",5.64860333333333
"1452334_at",5.6091825
"1452335_at",4.92050375
"1452336_at",5.20594333333333
"1452337_at",5.15460333333333
"1452338_s_at",6.30578166666667
"1452339_at",4.8609775
"1452340_at",5.59065166666667
"1452341_at",7.17449458333333
"1452342_at",5.41334083333333
"1452343_at",4.8966925
"1452344_at",5.50123958333333
"1452345_at",3.86632708333333
"1452346_at",5.52675791666667
"1452347_at",8.6710475
"1452348_s_at",3.76155375
"1452349_x_at",4.7017325
"1452350_at",5.90220625
"1452351_at",7.14292083333333
"1452352_at",13.3217333333333
"1452353_at",6.23769083333333
"1452354_at",5.49492041666667
"1452355_at",6.53572208333333
"1452356_at",6.51608625
"1452357_at",5.60752
"1452358_at",3.0568225
"1452359_at",7.2263575
"1452360_a_at",7.30885625
"1452361_at",6.43094708333333
"1452362_at",5.1088775
"1452363_a_at",6.65754041666667
"1452364_at",6.53216
"1452365_at",7.37187541666667
"1452366_at",9.34515375
"1452367_at",5.894175
"1452368_at",6.92774375
"1452369_at",4.51260208333333
"1452370_s_at",5.01439541666667
"1452371_at",9.8176425
"1452372_at",10.4711045833333
"1452373_at",8.31019125
"1452374_at",7.23244416666667
"1452375_at",6.8933225
"1452376_at",5.95772541666667
"1452377_at",7.23317375
"1452378_at",4.80429541666667
"1452379_at",6.19962666666667
"1452380_at",3.48462833333333
"1452381_at",5.85241708333333
"1452382_at",5.48584083333333
"1452383_at",5.6664525
"1452384_at",5.6757125
"1452385_at",3.7530525
"1452386_at",5.64980708333333
"1452387_a_at",6.21929833333333
"1452388_at",4.11469666666667
"1452389_at",7.60005833333333
"1452390_at",6.53030958333333
"1452391_at",3.76750416666667
"1452392_a_at",4.01805958333333
"1452393_at",9.23868
"1452394_at",5.42561875
"1452395_at",7.21668041666667
"1452396_at",6.17982791666667
"1452397_at",7.33183666666667
"1452398_at",4.49186541666667
"1452399_at",5.86551291666667
"1452400_a_at",4.11179416666667
"1452401_at",9.47074166666667
"1452402_at",5.11678
"1452403_a_at",5.80256583333333
"1452404_at",4.77198458333333
"1452405_x_at",10.5167025
"1452406_x_at",9.67297583333333
"1452407_at",6.4895375
"1452408_at",5.14477916666667
"1452409_at",5.83298291666667
"1452410_a_at",7.90055583333333
"1452411_at",4.84739833333333
"1452412_at",3.35832666666667
"1452413_at",4.9162725
"1452414_s_at",5.71381333333333
"1452415_at",8.41766083333333
"1452416_at",8.99661125
"1452417_x_at",12.0595833333333
"1452418_at",9.17249125
"1452419_at",4.86207833333333
"1452420_at",5.67540708333333
"1452421_at",6.33622291666667
"1452422_a_at",8.07081875
"1452423_at",3.39985125
"1452424_at",4.91526875
"1452425_at",7.99094875
"1452426_x_at",3.99899291666667
"1452427_s_at",5.65081916666667
"1452428_a_at",13.3882416666667
"1452429_s_at",6.15191708333333
"1452430_s_at",7.32315583333333
"1452431_s_at",11.306175
"1452432_at",4.86675
"1452433_at",8.95945333333333
"1452434_s_at",5.95990291666667
"1452435_at",6.04562416666667
"1452436_at",3.41466833333333
"1452437_at",5.61774
"1452438_s_at",6.65525208333333
"1452439_s_at",9.7647275
"1452440_at",6.38022541666667
"1452441_at",5.82115416666667
"1452442_at",4.90351375
"1452443_s_at",8.50454958333333
"1452444_at",3.38980583333333
"1452445_at",5.51108
"1452446_a_at",8.93610375
"1452447_at",5.36245916666667
"1452448_at",3.23047416666667
"1452449_at",5.53427625
"1452450_at",6.11516416666667
"1452451_at",5.54990208333333
"1452452_at",8.69663791666667
"1452453_a_at",4.25869916666667
"1452454_at",5.38391541666667
"1452455_at",4.43324083333333
"1452456_at",5.65988291666667
"1452457_a_at",7.44073958333333
"1452458_s_at",5.08339125
"1452459_at",4.63690916666667
"1452460_at",4.50148208333333
"1452461_a_at",5.487305
"1452462_a_at",6.58425083333333
"1452463_x_at",11.6383654166667
"1452464_a_at",5.58475791666667
"1452465_at",3.93724166666667
"1452466_a_at",7.36739916666667
"1452467_at",6.19023958333333
"1452468_s_at",6.45419541666667
"1452469_a_at",6.60310166666667
"1452470_at",5.43812416666667
"1452471_at",5.0247975
"1452472_at",5.6251575
"1452473_at",4.14719166666667
"1452474_a_at",3.46128541666667
"1452475_at",4.39313791666667
"1452476_at",2.89625708333333
"1452477_at",4.06497666666667
"1452478_at",5.95514416666667
"1452479_at",3.8522825
"1452480_at",3.07043166666667
"1452481_at",6.73468166666667
"1452482_at",4.3872475
"1452483_a_at",8.02402125
"1452484_at",4.78705666666667
"1452485_at",7.73640291666667
"1452486_a_at",6.32147458333333
"1452487_x_at",6.57626958333333
"1452488_at",5.04340416666667
"1452489_at",6.32567583333333
"1452490_a_at",6.70109541666667
"1452491_at",4.39176916666667
"1452492_a_at",5.90320333333333
"1452493_s_at",3.32755166666667
"1452494_s_at",3.97690083333333
"1452495_at",4.50764416666667
"1452496_at",5.44454916666667
"1452497_a_at",7.04265458333333
"1452498_at",3.50179291666667
"1452499_a_at",8.94461208333333
"1452500_at",4.61656416666667
"1452501_at",5.62747041666667
"1452502_at",6.37318458333333
"1452503_a_at",5.59170916666667
"1452504_s_at",5.70764083333333
"1452505_at",4.6825125
"1452506_a_at",7.19956333333333
"1452507_at",5.09520458333333
"1452508_x_at",5.77102666666667
"1452509_at",4.09215041666667
"1452510_at",5.035215
"1452511_at",4.43674833333333
"1452512_a_at",3.82531333333333
"1452513_a_at",5.35615291666667
"1452514_a_at",5.73912541666667
"1452515_a_at",5.79150333333333
"1452516_at",6.27727583333333
"1452517_at",5.38378541666667
"1452518_a_at",5.61312708333333
"1452519_a_at",9.61445666666667
"1452520_a_at",3.37066375
"1452521_a_at",8.66026083333333
"1452522_at",5.39945708333333
"1452523_a_at",4.83763875
"1452524_a_at",5.33978875
"1452525_a_at",3.78944583333333
"1452526_a_at",3.37602958333333
"1452527_a_at",5.47099458333333
"1452528_a_at",6.37899541666667
"1452529_a_at",5.58567416666667
"1452530_a_at",6.78853875
"1452531_at",6.60476083333333
"1452532_x_at",7.8955725
"1452533_at",6.05870458333333
"1452534_a_at",9.16407875
"1452535_at",6.92903375
"1452536_s_at",5.55377791666667
"1452537_at",3.64606125
"1452538_at",4.02501416666667
"1452539_a_at",6.31183625
"1452540_a_at",13.1402958333333
"1452541_at",4.30371791666667
"1452542_x_at",5.82568458333333
"1452543_a_at",4.12067333333333
"1452544_x_at",12.7677666666667
"1452545_a_at",9.20486666666667
"1452546_x_at",4.1876125
"1452547_s_at",6.54249833333333
"1452548_x_at",7.22535083333333
"1452549_at",4.02152416666667
"1452550_a_at",7.81366625
"1452551_at",5.64453416666667
"1452552_at",3.73592958333333
"1452553_at",5.5965825
"1452554_at",5.65777541666667
"1452555_at",3.31928166666667
"1452556_at",6.55576416666667
"1452557_a_at",6.86118
"1452558_at",3.35332625
"1452559_at",5.36006958333333
"1452560_a_at",7.82717375
"1452561_at",4.839415
"1452562_at",4.52646
"1452563_a_at",5.09159291666667
"1452564_at",3.09434
"1452565_x_at",6.68860583333333
"1452566_at",7.39587333333333
"1452567_at",3.53468041666667
"1452568_at",3.18480375
"1452569_at",5.62471958333333
"1452570_at",4.21111875
"1452571_at",5.08697208333333
"1452572_at",6.18413666666667
"1452573_a_at",5.49018416666667
"1452574_x_at",2.84408291666667
"1452575_at",3.64514291666667
"1452576_at",3.698095
"1452577_at",3.14933958333333
"1452578_at",3.11544541666667
"1452579_at",13.6614583333333
"1452580_a_at",7.43003166666667
"1452581_at",6.61007041666667
"1452582_at",7.02810666666667
"1452583_s_at",4.8520425
"1452584_at",11.3978541666667
"1452585_at",6.53477
"1452586_at",9.92749291666667
"1452587_at",11.6709875
"1452588_at",7.13750791666667
"1452589_at",5.13804916666667
"1452590_a_at",6.68873375
"1452591_a_at",6.70578708333333
"1452592_at",7.72900875
"1452593_a_at",3.1896275
"1452594_at",8.74277625
"1452595_at",4.30383041666667
"1452596_at",8.63072791666667
"1452597_at",7.91558833333333
"1452598_at",5.027455
"1452599_s_at",7.55307916666667
"1452600_at",5.71100541666667
"1452601_a_at",6.72408791666667
"1452602_a_at",5.06216041666667
"1452603_at",7.36734708333333
"1452604_at",5.2613075
"1452605_at",5.18410833333333
"1452606_at",4.23653875
"1452607_at",6.82159041666667
"1452608_at",7.46431625
"1452609_at",4.10241416666667
"1452610_at",5.31259666666667
"1452611_at",5.97877166666667
"1452612_at",6.90670125
"1452613_at",5.47490708333333
"1452614_at",5.78830916666667
"1452615_s_at",4.82175458333333
"1452616_s_at",7.75819083333333
"1452617_at",5.89625833333333
"1452618_at",5.73810333333333
"1452619_a_at",2.92000958333333
"1452620_at",5.5353075
"1452621_at",7.55483666666667
"1452622_a_at",7.09586333333333
"1452623_at",4.89363125
"1452624_at",4.21968083333333
"1452625_at",8.12104208333333
"1452626_a_at",6.32048625
"1452627_at",7.37523791666667
"1452628_at",6.40624541666667
"1452629_at",6.52330083333333
"1452630_at",10.19063625
"1452631_at",3.7535025
"1452632_at",4.88473916666667
"1452633_s_at",7.21724625
"1452634_at",5.55202375
"1452635_x_at",5.11616625
"1452636_x_at",7.30831041666667
"1452637_a_at",6.87574791666667
"1452638_s_at",3.50804708333333
"1452639_at",6.213655
"1452640_at",4.10053
"1452641_at",5.22658041666667
"1452642_at",4.77107625
"1452643_at",6.77201375
"1452644_at",4.76907166666667
"1452645_x_at",2.94453958333333
"1452646_at",7.01597166666667
"1452647_a_at",6.28766125
"1452648_at",8.22380958333333
"1452649_at",11.6522666666667
"1452650_at",3.41828083333333
"1452651_a_at",3.96334333333333
"1452652_at",6.97526625
"1452653_at",8.65004125
"1452654_at",4.66331
"1452655_at",3.14074875
"1452656_at",3.95057125
"1452657_at",10.0103345833333
"1452658_at",5.05193541666667
"1452659_at",9.87304833333333
"1452660_s_at",5.56738166666667
"1452661_at",12.3412
"1452662_a_at",8.57358708333333
"1452663_at",5.20528416666667
"1452664_a_at",6.99804166666667
"1452665_at",5.91475625
"1452666_a_at",11.9362458333333
"1452667_at",6.2913575
"1452668_x_at",5.94946916666667
"1452669_at",7.1805975
"1452670_at",13.0619583333333
"1452671_s_at",7.08005375
"1452672_at",6.29358958333333
"1452673_at",7.65512041666667
"1452674_a_at",11.7898708333333
"1452675_at",7.37650291666667
"1452676_a_at",6.92365625
"1452677_at",5.91785208333333
"1452678_a_at",4.24905625
"1452679_at",7.18540083333333
"1452680_at",9.71986666666667
"1452681_at",6.98758541666667
"1452682_at",6.89880333333333
"1452683_at",9.9824575
"1452684_at",6.2270625
"1452685_at",6.74755666666667
"1452686_s_at",7.7046975
"1452687_at",6.57527083333333
"1452688_at",5.16401
"1452689_at",7.43315916666667
"1452690_at",8.05704708333333
"1452691_at",7.23065291666667
"1452692_a_at",8.97954333333333
"1452693_at",4.77108
"1452694_at",9.37450916666667
"1452695_at",4.02371958333333
"1452696_a_at",4.544425
"1452697_at",7.72274833333333
"1452698_at",6.42098708333333
"1452699_at",7.97480416666667
"1452700_s_at",7.60655666666667
"1452701_x_at",14.4796625
"1452702_at",6.83353416666667
"1452703_at",8.32477166666667
"1452704_at",7.20955958333333
"1452705_at",6.91446458333333
"1452706_a_at",5.94902333333333
"1452707_at",3.69880541666667
"1452708_a_at",5.3557325
"1452709_at",8.54182416666667
"1452710_at",6.88691375
"1452711_at",3.67075541666667
"1452712_at",6.26306291666667
"1452713_a_at",8.21548083333333
"1452714_at",4.7551825
"1452715_at",5.37381166666667
"1452716_at",12.6281666666667
"1452717_at",8.42643791666667
"1452718_at",8.65935208333333
"1452719_at",6.73802583333333
"1452720_a_at",6.18994416666667
"1452721_a_at",7.29620416666667
"1452722_a_at",4.44974791666667
"1452723_at",4.15036791666667
"1452724_at",7.04871666666667
"1452725_a_at",6.97404416666667
"1452726_a_at",7.60969666666667
"1452727_at",7.53775291666667
"1452728_at",4.92074
"1452729_at",6.29726833333333
"1452730_at",4.7315525
"1452731_x_at",5.23319583333333
"1452732_at",8.37480333333333
"1452733_at",6.69907916666667
"1452734_at",11.1285791666667
"1452735_at",8.6581425
"1452736_at",5.66435208333333
"1452737_at",9.42711
"1452738_at",5.85133041666667
"1452739_at",10.5787604166667
"1452740_at",5.64683875
"1452741_s_at",7.04537041666667
"1452742_at",5.83578125
"1452743_at",7.44149833333333
"1452744_at",5.88157791666667
"1452745_at",8.13079875
"1452746_at",8.97443
"1452747_at",6.33164708333333
"1452748_at",5.18078541666667
"1452749_at",7.54599875
"1452750_at",6.4662625
"1452751_at",3.77874541666667
"1452752_at",5.92416875
"1452753_at",6.98317625
"1452754_at",6.80564166666667
"1452755_at",6.19085833333333
"1452756_at",6.59901041666667
"1452757_s_at",14.73245
"1452758_s_at",12.5178958333333
"1452759_s_at",6.72909333333333
"1452760_at",7.07442333333333
"1452761_a_at",6.32091375
"1452762_at",5.42136625
"1452763_at",4.56392083333333
"1452764_at",3.13981458333333
"1452765_at",6.45872041666667
"1452766_at",3.90031791666667
"1452767_at",7.58005791666667
"1452768_at",7.61511916666667
"1452769_at",10.36803375
"1452770_at",8.63057916666667
"1452771_s_at",6.09833333333333
"1452772_at",3.2286725
"1452773_at",8.28441791666667
"1452774_at",8.16745666666667
"1452775_at",6.87535041666667
"1452776_a_at",8.87686333333333
"1452777_a_at",6.73005666666667
"1452778_x_at",9.25881
"1452779_at",5.00931416666667
"1452780_at",6.60998416666667
"1452781_a_at",7.52631875
"1452782_a_at",9.20479541666667
"1452783_at",6.3077825
"1452784_at",8.41819375
"1452785_at",6.43297958333333
"1452786_at",6.72902708333333
"1452787_a_at",6.9802775
"1452788_at",6.45783291666667
"1452789_at",9.73955125
"1452790_x_at",12.6544708333333
"1452791_at",8.23201583333333
"1452792_at",6.049735
"1452793_at",5.35531208333333
"1452794_x_at",3.98399541666667
"1452795_at",9.22165958333333
"1452796_at",8.31907375
"1452797_at",5.75805875
"1452798_s_at",6.80164125
"1452799_at",5.59262125
"1452800_a_at",7.3251175
"1452801_at",6.54621458333333
"1452802_at",5.19343791666667
"1452803_at",8.39304666666667
"1452804_at",4.41844125
"1452805_at",5.71814375
"1452806_at",4.82412583333333
"1452807_s_at",4.75209875
"1452808_at",6.81711708333333
"1452809_at",6.99157708333333
"1452810_at",6.98680416666667
"1452811_at",5.86520333333333
"1452812_at",6.0758475
"1452813_a_at",8.52567083333333
"1452814_at",7.79962333333333
"1452815_at",8.09191333333333
"1452816_at",5.69700708333333
"1452817_at",6.31388333333333
"1452818_at",4.71796541666667
"1452819_at",3.86571166666667
"1452820_at",7.29928
"1452821_at",6.2608825
"1452822_at",6.98491875
"1452823_at",5.97595541666667
"1452824_at",5.09446083333333
"1452825_at",6.31430333333333
"1452826_s_at",6.8721375
"1452827_at",5.13323625
"1452828_at",6.44331041666667
"1452829_at",8.70254291666667
"1452830_s_at",6.01372333333333
"1452831_s_at",6.78439208333333
"1452832_s_at",9.38507083333333
"1452833_at",8.40636041666667
"1452834_at",6.80843791666667
"1452835_a_at",7.36848
"1452836_at",9.31221333333333
"1452837_at",7.66426583333333
"1452838_at",6.81821458333333
"1452839_at",7.00343791666667
"1452840_at",3.45580666666667
"1452841_at",9.77302291666667
"1452842_at",4.468495
"1452843_at",6.63689875
"1452844_at",7.26458125
"1452845_at",4.82432208333333
"1452846_at",6.810445
"1452847_at",6.21412875
"1452848_at",7.04394208333333
"1452849_at",7.41153375
"1452850_s_at",6.56125041666667
"1452851_at",7.10668166666667
"1452852_at",8.78774375
"1452853_at",3.53821375
"1452854_at",5.26743375
"1452855_at",4.81419625
"1452856_at",7.98466041666667
"1452857_at",6.2203625
"1452858_at",6.02045791666667
"1452859_at",7.904435
"1452860_at",7.65252791666667
"1452861_at",4.53213958333333
"1452862_at",6.80412041666667
"1452863_at",5.66054458333333
"1452864_at",6.61018125
"1452865_at",5.21292125
"1452866_at",8.98132916666667
"1452867_at",8.90344583333333
"1452868_at",7.46861208333333
"1452869_at",6.90279458333333
"1452870_at",6.94833916666667
"1452871_at",6.47205708333333
"1452872_at",2.96608916666667
"1452873_at",6.55677333333333
"1452874_at",8.2035175
"1452875_at",5.13058666666667
"1452876_x_at",3.3283925
"1452877_at",7.96572791666667
"1452878_at",8.00357166666667
"1452879_at",4.23949708333333
"1452880_at",6.01368666666667
"1452881_at",4.45035541666667
"1452882_at",4.83929958333333
"1452883_a_at",8.42636375
"1452884_at",7.79732208333333
"1452885_at",6.67328416666667
"1452886_at",4.74364208333333
"1452887_at",5.73092583333333
"1452888_at",7.93966458333333
"1452889_at",6.72520625
"1452890_at",6.24905375
"1452891_at",6.03052958333333
"1452892_at",3.02777416666667
"1452893_s_at",4.74435833333333
"1452894_at",3.89757875
"1452895_at",5.42094125
"1452896_at",6.08580833333333
"1452897_at",7.92067833333333
"1452898_at",7.51596041666667
"1452899_at",5.37844
"1452900_at",5.6353675
"1452901_at",8.33241166666667
"1452902_at",6.37937041666667
"1452903_at",7.74387083333333
"1452904_at",5.27644083333333
"1452905_at",4.43299666666667
"1452906_at",6.78955083333333
"1452907_at",6.0101425
"1452908_at",4.84639541666667
"1452909_at",7.13283166666667
"1452910_at",5.69799625
"1452911_at",5.08237291666667
"1452912_at",3.7541525
"1452913_at",11.1437791666667
"1452914_at",7.42342791666667
"1452915_at",7.67866166666667
"1452916_at",8.753005
"1452917_at",7.15419375
"1452918_at",8.86368708333333
"1452919_a_at",7.31595208333333
"1452920_a_at",7.05120916666667
"1452921_at",5.98440625
"1452922_at",6.80774333333333
"1452923_at",5.45428333333333
"1452924_at",4.84011875
"1452925_a_at",10.9702125
"1452926_at",6.50521125
"1452927_x_at",9.17842291666667
"1452928_at",7.51518208333333
"1452929_at",7.597175
"1452930_at",3.88394041666667
"1452931_at",6.00683458333333
"1452932_at",7.030725
"1452933_at",5.91610291666667
"1452934_at",4.95881125
"1452935_at",5.47288708333333
"1452936_at",4.47606875
"1452937_s_at",5.19580416666667
"1452938_at",3.08291125
"1452939_a_at",6.44506
"1452940_x_at",7.13825916666667
"1452941_at",7.386985
"1452942_at",7.01613
"1452943_at",6.1587
"1452944_at",7.4540175
"1452945_at",5.97363875
"1452946_a_at",5.37009416666667
"1452947_at",5.01418916666667
"1452948_at",8.38250625
"1452949_at",4.69644333333333
"1452950_at",3.83091041666667
"1452951_at",6.26738458333333
"1452952_at",7.88071541666667
"1452953_at",7.42377375
"1452954_at",12.9611125
"1452955_at",3.36567958333333
"1452956_a_at",9.16060041666667
"1452957_at",3.65582166666667
"1452958_at",4.99410375
"1452959_a_at",6.53118541666667
"1452960_at",6.69954625
"1452961_at",6.07653958333333
"1452962_at",5.58319041666667
"1452963_at",4.41611916666667
"1452964_at",9.40076541666667
"1452965_at",5.47159791666667
"1452966_at",7.79598958333333
"1452967_at",5.66383708333333
"1452968_at",4.00524916666667
"1452969_at",6.81406416666667
"1452970_at",8.38997458333333
"1452971_at",7.17195416666667
"1452972_at",6.62809916666667
"1452973_at",7.52901083333333
"1452974_at",5.16717583333333
"1452975_at",5.42426791666667
"1452976_a_at",6.23352875
"1452977_at",4.99849416666667
"1452978_at",6.65931375
"1452979_at",5.52936875
"1452980_at",4.68064916666667
"1452981_at",4.84118791666667
"1452982_at",8.21645291666667
"1452983_at",6.72451625
"1452984_at",7.26754458333333
"1452985_at",5.384825
"1452986_at",5.35755625
"1452987_at",3.87434666666667
"1452988_at",5.61473291666667
"1452989_at",5.80758916666667
"1452990_at",4.90535083333333
"1452991_at",6.73677375
"1452992_at",5.72147708333333
"1452993_at",5.34899041666667
"1452994_at",6.88259583333333
"1452995_at",6.20546791666667
"1452996_a_at",6.89104041666667
"1452997_at",10.133985
"1452998_at",5.99762375
"1452999_at",8.2410675
"1453000_at",6.22576083333333
"1453001_at",7.41026375
"1453002_at",5.302185
"1453003_at",8.74860708333333
"1453004_at",6.83074375
"1453005_at",5.70496625
"1453006_at",3.81530416666667
"1453007_at",7.40368541666667
"1453008_at",5.51080083333333
"1453009_at",4.25798666666667
"1453010_at",6.54225
"1453011_at",5.24661375
"1453012_at",3.47832541666667
"1453013_at",8.47895416666667
"1453014_a_at",7.32672125
"1453015_at",10.5501083333333
"1453016_at",6.29028666666667
"1453017_at",6.59866166666667
"1453018_at",5.06892458333333
"1453019_at",5.81943291666667
"1453020_at",5.80007791666667
"1453021_at",6.28574333333333
"1453022_at",6.50964791666667
"1453023_at",7.40908666666667
"1453024_at",5.24309083333333
"1453025_at",4.19450041666667
"1453026_at",4.28696458333333
"1453027_at",5.92839666666667
"1453028_at",6.19012166666667
"1453029_s_at",8.36248166666667
"1453030_at",7.12530833333333
"1453031_at",4.91328291666667
"1453032_at",7.46051375
"1453033_at",2.95674708333333
"1453034_at",5.89867375
"1453035_at",5.96740958333333
"1453036_at",5.33233666666667
"1453037_at",5.89713041666667
"1453038_at",5.4881525
"1453039_at",7.51950666666667
"1453040_at",3.97326875
"1453041_at",3.515515
"1453042_at",4.89182291666667
"1453043_at",4.25282958333333
"1453044_at",4.73577416666667
"1453045_at",7.45356791666667
"1453046_at",3.28204125
"1453047_at",9.94989166666667
"1453048_at",6.82636791666667
"1453049_at",6.37232541666667
"1453050_at",5.79596041666667
"1453051_at",3.16677333333333
"1453052_at",7.75129083333333
"1453053_at",4.79469791666667
"1453054_at",3.79047208333333
"1453055_at",7.48977458333333
"1453056_at",4.45936708333333
"1453057_at",5.63204416666667
"1453058_at",5.79077083333333
"1453059_at",4.07378583333333
"1453060_at",4.49113583333333
"1453061_at",6.37394333333333
"1453062_at",6.65254291666667
"1453063_at",6.73548458333333
"1453064_at",5.47998458333333
"1453065_at",4.50795041666667
"1453066_at",6.04734208333333
"1453067_at",5.95503541666667
"1453068_at",8.2438075
"1453069_at",5.44505333333333
"1453070_at",3.45553125
"1453071_s_at",4.31127916666667
"1453072_at",5.71942041666667
"1453073_at",3.77979666666667
"1453074_at",6.6391
"1453075_at",6.041905
"1453076_at",6.45044833333333
"1453077_a_at",5.22312708333333
"1453078_at",4.62497375
"1453079_at",4.07275416666667
"1453080_at",4.29150583333333
"1453081_at",6.53852833333333
"1453082_at",6.20831375
